videoId,textOriginal,authorDisplayName,publishedAt,commentId
t68QfjvISZ8,Ich hoffe ihr verpisst euch alle nach Russland!,Rat Eba,2023-04-27T06:28:59Z,UgxXvkyPHhzLpiNlJWh4AaABAg.9omF7YNP8BL9p-Ow6ixpD2
t68QfjvISZ8,"ablenkung pur, die echte gefahr kommt durch die WHO",Stephany Haake,2023-04-21T18:30:39Z,UgxtCIUziux0L5UDTDF4AaABAg
t68QfjvISZ8,"Hoffentlich ist der schlecht Traum spätestens in 2,5 Jahren oder schon ehr zu Ende. Ein Albtraum wäre aber auch die CDU mit den Froschfabenden  , das macht es auch nicht besser 😢 ich bekomme Bauchschmerzen 😢😢",Harald Ostendorf,2023-04-21T18:29:05Z,UgyWnt0LvS9f2CSgGuh4AaABAg
t68QfjvISZ8,Hääää? Verbraucherschutz?  Die sehen doch alle gar nicht mehr durch und reden wirr…. Wird ja immer besser🤪,Nette Jette,2023-04-21T18:22:55Z,Ugxu6pqg8Ut4WwHynUN4AaABAg
t68QfjvISZ8,...ich geh da mal einfach durch unser DORF. 2400 Einwohner! Ok...riesige Neugebiete! Ich schätze  mal 70% Häuser von vor 1990!,Elke Sievers,2023-04-21T18:18:04Z,UgyEsLkvl23YHDAHzVJ4AaABAg
t68QfjvISZ8,*Erinnert mich an den niemals kommenden impft Zwang*,SleeplessThroughSleepingWorld,2023-04-21T18:16:08Z,Ugx79P8JSpFZZZFK11h4AaABAg
t68QfjvISZ8,Zum Lachen hiii😂😂😂😂😅😅😅,Anita Halbheer,2023-04-21T18:12:15Z,Ugx7MV_0PDMypp_6EEx4AaABAg
t68QfjvISZ8,Sara du bist die beste,Enrico Veth,2023-04-21T18:11:10Z,Ugwo0skjwLn_lQh1Q4d4AaABAg
t68QfjvISZ8,"Vorsicht vor diesem Ampelregierungsluegner! Die luegen doch schon ,wenn sie einem ""guten Tag"" wuenschen. Die Entsorgung dieser Regierung ist der beste Beitrag zum Klimaschutz. Frueher hiess das
 "" Sonderbehandlung""",Karl Harrer,2023-04-21T18:11:07Z,UgzzexCrhIamMDwAzyZ4AaABAg
t68QfjvISZ8,"Die Grünen sind mittlerweile eine Lachnummer und zwar nicht nur personell.
Schade",Hamid Diwaar,2023-04-21T18:11:00Z,Ugz_Im3UT6-PpL0iE654AaABAg
t68QfjvISZ8,"Frau Wagenknecht gründen sie eine neue Partei,, diese Ampel Regierung muss endlich weg,,die ruinieren Deutschland noch völlig,, die sind Hirnlos in der Regierung",Ronald Reh,2023-04-21T18:10:05Z,UgwWR7jg3s55A3c-8414AaABAg
t68QfjvISZ8,Ja die sich nun eine Wärmepumpe die sind schön dumm 😂,Jürgen Reddin,2023-04-21T18:09:02Z,UgzYN_92VEAFQKz_Auh4AaABAg
t68QfjvISZ8,"Vielen Dank, Frau Wagenknecht!",Matthias Dreher,2023-04-21T18:07:54Z,UgwS35ALhiMz6PohlWt4AaABAg
t68QfjvISZ8,"Wer schützt uns vor Pootins Fünfter Kolonne?
'Der Kreml unterstützt in Deutschland offenbar die Bildung einer Querfront aus der AfD und dem Lager um die Linken-Politikerin Sahra Wagenknecht. Das geht aus vertraulichen russischen Dokumenten vor, über die die „Washington Post“ am Freitag berichtete.' (Tagesspiegel)",heckenprunzer,2023-04-22T21:08:32Z,Ugw3Ga6aAL-Bfdj_5Zx4AaABAg.9omC1OiOYrM9op5beF-7_S
t68QfjvISZ8,"Wagenknecht ist doch auch Politikerin, Du Intelligenzbestie. 😂
Aber hast Recht, der Wagenknecht kann man auch nicht glauben. 😂😂",Michael Neugebauer,2023-04-22T14:10:09Z,Ugw3Ga6aAL-Bfdj_5Zx4AaABAg.9omC1OiOYrM9ooLjOzsW1j
t68QfjvISZ8,"@Ja Moin … und wenn sie die Zahnfee wäre…. Sie ist klug, was ja schon fast eine Seltenheit ist und alles was sie sagt ist logisch und nachvollziehbar!",Nette Jette,2023-04-22T14:09:05Z,Ugw3Ga6aAL-Bfdj_5Zx4AaABAg.9omC1OiOYrM9ooLbXF8bBS
t68QfjvISZ8,Sie ist auch eine. Und von Russland finanziert auch noch.,Ja Moin,2023-04-22T14:04:04Z,Ugw3Ga6aAL-Bfdj_5Zx4AaABAg.9omC1OiOYrM9ooL1mKn3BK
t68QfjvISZ8,Ach die grün roten Laberer!!,Michael D Angelo,2023-04-21T18:05:57Z,UgwvL5UWKmzoqPX4SO14AaABAg
t68QfjvISZ8,"Bundeskanzlerin?
Wie soll denn das gehen? 😂😂",Michael Neugebauer,2023-04-22T16:44:38Z,UgxoVoYaBY7fp8cyJDB4AaABAg.9omBgAHxEwt9oocPt5bUvn
t68QfjvISZ8,"Wie bist Du denn darauf.

Erstens wird die NIEMALS Kanzlerin.
Zweitens: sie weiß das selbst.
Drittens: sie benutzt den Bundestag nur, um sich selbst zu versorgen.
Viertens: wir haben doch schon eine Witzfigur (cumcunScholz) im Kanzleramt.  

Wozu also riskante Experimente ❓",Christian Schmehl,2023-04-21T23:20:52Z,UgxoVoYaBY7fp8cyJDB4AaABAg.9omBgAHxEwt9omky5Fu_Fo
t68QfjvISZ8,"Für mich KEIN Problem! War bei einem Schlosser, der mir 10 große Laufräder für- nein- nicht Hamster, sondern für unsere ""FROSCHARBENENB",Kömscher Bleier,2023-04-21T17:55:54Z,UgxQjgqBUjQsL6I_4it4AaABAg
t68QfjvISZ8,Vorwärts wir ziehen uns zurück,Joerg Galler,2023-04-21T17:47:57Z,UgxU3mjmJYAurAtndbR4AaABAg
t68QfjvISZ8,"""Da wären wie ja nicht drauf gekommen...""
Dafür habn wir doch den Klugscheißer Habeck.",sixpoint3,2023-04-21T17:47:04Z,Ugyvu8YH1tYdUQxIMU94AaABAg
t68QfjvISZ8,Sahra gründe eine Partei u. stürze diese verrückte Sekte mit der AfD !,kallenomalle,2023-04-21T17:45:16Z,UgyO-EddJWFTUqif2Rh4AaABAg
t68QfjvISZ8,"Ich merke, diese YouTube-Geschichte ist nur solala wirksam: wer Sahra mag, die sind sowieso hier und wer einer anderen Meinung ist, der bekommt das nie zu sehen.",genekoerner,2023-04-21T17:43:04Z,UgxvlSV7WvDr9uVxA7R4AaABAg
t68QfjvISZ8,Dummland,LaMay,2023-04-21T17:42:08Z,UgzWtVZpo7XQ3Af5B9l4AaABAg
t68QfjvISZ8,Menschen mit klarem Verstand wie Sahra Wagenknecht sind leider die Ausnahme in der Politik!,Air Charget,2023-04-21T17:41:09Z,Ugw0WV7PWXM5eddb7_d4AaABAg
t68QfjvISZ8,"Alle alle unwissenden, ungebildeten, niveaulosen, verblendeten, Unsinn verbreitende User und Verschwörungstheoretiker...... 
John Cleese hat es einmal auf den Punkt gebracht: 
Das Problem mit dummen Menschen ist oftmals, dass sie zu dumm sind um zu erkennen wie dumm sie wirklich sind..... 🙈🙈🙈😁😁😁",Horst Krüger,2023-04-30T06:47:01Z,UgwYJyj2BzkvkCDR6Qx4AaABAg.9om90OLjGBU9p79Nix1OTX
t68QfjvISZ8,💙❗,micha Al,2023-04-26T07:58:25Z,UgwYJyj2BzkvkCDR6Qx4AaABAg.9om90OLjGBU9oxzNG6zfsM
t68QfjvISZ8,"​@R. H. 🤣🤦‍♂️🤦‍♂️🤦‍♂️ Ich lache mein Arsch über dich und deinem Kommentar 😅😅 Märchen Idioten gibt es ja immer aber dass ich Mal einen so Live in den Kommentaren treffe, für das war ich nicht bereit 😂 wenn man so denk wie du, dann muss auch denken dass die ganze AFD Leuten Putins Agenten sind 😂😂😂😂 die ja schon in der Politik regieren und das ist schon zu spät, Russland ist schon da und Germany 😅😅",Moderator Alfred K.,2023-04-23T22:43:02Z,UgwYJyj2BzkvkCDR6Qx4AaABAg.9om90OLjGBU9orqDlgnCGf
t68QfjvISZ8,@R. H. Ihre niveaulosen Kommentare.,Fake Account,2023-04-23T21:26:17Z,UgwYJyj2BzkvkCDR6Qx4AaABAg.9om90OLjGBU9orhRdXjhAF
t68QfjvISZ8,"​@R. H. Habe selten solch einen Schwachsinn gelesen..😮
Ideologische Mitläufer wie Sie tragen ebenfalls Schuld an der ganzen Misere..!!!",Sven Wernecke,2023-04-23T10:37:50Z,UgwYJyj2BzkvkCDR6Qx4AaABAg.9om90OLjGBU9oqYEBT8vz-
t68QfjvISZ8,"Niemand wird sein Haus deshalb verkaufen müssen ... Es wird keinen Impfzwang geben ... Ja ja, diese Leute haben nie das eingehalten was sie gesagt haben, aber dieses Mal ist ja alles ganz anders, die Politiker nicht korrupt und nicht von Pharmafirmen gekauft. Ganz bestimmt.",micropower8,2023-04-21T17:36:39Z,UgyXuyDMfY-h7noBR_p4AaABAg
t68QfjvISZ8,Für wie lange in 20 Jahren kommt was neues,Marina HD,2023-04-21T17:34:07Z,UgxqXVLZ1vpQZjInpjl4AaABAg
t68QfjvISZ8,"Ist HABECK immer noch nich ""insolvent"".
Ich habe Hals, wenn ich ihn sehe und kriege Wut, ihn zu hören.
GRÜNSPAN ...🔊🔚😲🆘️😢",R.S.K. Schneider,2023-04-21T17:31:19Z,UgzHWFYtybnEsxbGsV94AaABAg
t68QfjvISZ8,Trot Sahra AfD wählen. Alle.,ritter lll,2023-04-21T17:31:12Z,UgxTmc3pP7S8-XKHyrt4AaABAg
t68QfjvISZ8,psyschich kranke korrupte Regierungsmitglieder 😂,bilge-han,2023-04-21T17:28:00Z,Ugz2aqw4NvN2TvbolGV4AaABAg
t68QfjvISZ8,"​@BourbenKid 1989 
erzähl das mal den Chinesen...
Was wir in 21 Jahren an co2 einsparen,  verballern die es in 6 Monaten,  weil Deutschland macht 2% des co2 ausstoßen Weltweit aus  ;)",SINED555,2023-04-30T03:43:25Z,UgzBdSqhUR_LzKCftr94AaABAg.9om7CKSJRpK9p6pN4_EXlp
t68QfjvISZ8,"​@Ramsan KadyrowNa, was fordern Sie denn von den Okkupationregierungen nach dem 2WW und ihren Chefs, selbst wenn sie sich aufrichtig getäuscht haben?",mich lugano,2023-04-29T16:41:37Z,UgzBdSqhUR_LzKCftr94AaABAg.9om7CKSJRpK9p5dcrjIcho
t68QfjvISZ8,​@BourbenKid 1989 als ob deine Kinder und Kindeskinder irgendetwas von dieser Politik hätten als ein Haus zu erben wo sie sofort für fie Hälfte des Wertes ne neue Heizung einbauen sollen. Und dazu noch dreckigere Luft einatmen dürfen als heute denn diese ganzen mit Strom betriebenen Allheilbringer wie Wärmepumpen werden mit Strom aus Kohle betrieben werden. Ganz Deutschland müsste mit Windrädern zugepflastert werden um das bedienen zu können....,Blazenka i Danijel P.,2023-04-29T06:48:43Z,UgzBdSqhUR_LzKCftr94AaABAg.9om7CKSJRpK9p4_mNq231h
t68QfjvISZ8,"Richt der Helmut hatte,DAS WAREN NOCH POLITIKER!! DA GAB ES AUCH UNRECHTES,ABER DEM VOLK WURDEN BROT UND SPIELE NICHT WEGGENOMMEN‼️
Das ganze Pack gehört getrieben,dass sie due Schlappen verlieren‼️",Edeltraud Henrich,2023-04-29T05:34:30Z,UgzBdSqhUR_LzKCftr94AaABAg.9om7CKSJRpK9p4SHk6oUiL
t68QfjvISZ8,"​@BourbenKid 1989 😂😂😂 lächerlich. Zukunft der Kinder ist das Leben in einem  Entwicklungsland Deutschland mit hoher Kriminalität, wenn Grünwahnsinn nicht gestoppt wird.",Hau ab!,2023-04-28T07:55:13Z,UgzBdSqhUR_LzKCftr94AaABAg.9om7CKSJRpK9p27aaIbexK
t68QfjvISZ8,Bist Du hier der Trottel vom Dienst? 😂😂,Michael Neugebauer,2023-04-22T17:34:23Z,UgwLoA2e9bUMQEy0eoZ4AaABAg.9om6hjuDXnF9ooi6Da8Anm
t68QfjvISZ8,@Jörg Meyer  Die Aussage von ihm es gibt keine Impfpflicht... ist Beweis genug.,Lotte Schlau,2023-05-01T15:52:43Z,UgyX-O8_Yc14fj7SOMp4AaABAg.9om6gLPzQYY9pAhcwtbjjA
t68QfjvISZ8,Echt? Glaub ich gar nicht.,Jörg Meyer,2023-05-01T13:41:45Z,UgyX-O8_Yc14fj7SOMp4AaABAg.9om6gLPzQYY9pATdDHW_hm
t68QfjvISZ8,"Das eine machen und behaupten, es sei das Gegenteil, wie Krieg bedeutet Frieden. George Orwells 1984 lässt grüßen",Mjönir Tordgredson,2023-04-21T17:18:51Z,UgwHCH0UWAeLrYBYuHt4AaABAg
t68QfjvISZ8,das was verschrottet werden soll kann man doch der Rest-Ulkruine spenden! Ist billiger und die freuen sich ein Loch in den Bauch.......,Claus-not-Santa,2023-04-21T19:28:19Z,UgzPKkshILtxW0uvKJp4AaABAg.9om6OHma5HO9omLLr_Eg8p
t68QfjvISZ8,Wir sind dabei.,Georg,2023-04-28T08:12:22Z,UgyqQvtNgjTLb18ww4Z4AaABAg.9om6NH_q5pT9p29Z7YDICJ
t68QfjvISZ8,"Wenn es bezahlbar wäre, bräuchte man ja keine (Zwangs)-Gesetze mehr!",Roland P.,2023-04-25T15:41:44Z,UgyqQvtNgjTLb18ww4Z4AaABAg.9om6NH_q5pT9owEapOewXU
t68QfjvISZ8,"Wer schützt uns vor Pootins Fünfter Kolonne?
'Der Kreml unterstützt in Deutschland offenbar die Bildung einer Querfront aus der AfD und dem Lager um die Linken-Politikerin Sahra Wagenknecht. Das geht aus vertraulichen russischen Dokumenten vor, über die die „Washington Post“ am Freitag berichtete.' (Tagesspiegel)",heckenprunzer,2023-04-22T21:02:51Z,UgyqQvtNgjTLb18ww4Z4AaABAg.9om6NH_q5pT9op4y4UPKRV
t68QfjvISZ8,Damit ist Politik überfordert...😊,Renate G.,2023-04-22T12:55:22Z,UgyqQvtNgjTLb18ww4Z4AaABAg.9om6NH_q5pT9ooDAc0BF6S
t68QfjvISZ8,"Das ist gar nicht in deren Interesse. Sie wollen nur billig an Immobilien kommen und alle Menschen, die nicht aus ihrer Kaste stammen enteignet sehen. Menschen in Abhängigkeit bringen und dann klappt’s auch mit Impfung und Organspende mit Gebärverbot und Einschläferung der Alten.Bei und werden die Häuser im Ort bereits an Grüne Besserverdiener verhökert, da Erben nicht Auszahlung von Miterben und Sanierung gleichzeitig stemmen können. Bei uns wohnten einfache Leute in Reihenhäusern, nun wird aus den Dörfern ein Grünes Akademikerparadies mit 4 Garagen für die SUV.Sie rasen über Bürgersteige und ihre Kinder zerstören das letzte Buchenwäldchen mit Mountain Bikes, die Bäume können nicht mehr atmen, weil der Boden verdichtet und sämtliche Bäume absterben.Ihre Jugendlichen haben zuletzt alle alten Bäume mit Autolack besprüht und sie klettern und jagen die Eichhörnchen.Vermüllen das Naturschutzgebiet und bauen dort Baumhäuser.Im Winter sind sie auf dem Eis in den Weiden mit Matratzen gerutscht und haben anschließend 6 Matratzen dort liegen lassen.Die Stadt hat’s weggeräumt. Ein abgesperrtes Brutgebiet seltener Bodenbrüter wurden die Absperrungen zerstört und Fahrrad gefahren, dann pflanzte die Naturschutzbehörde dort Sträucher, die wurden ausgerissen. Nun hat man dort den Baumstamm eines Alten dicken Baums hingelegt, jetzt funktioniert es, die Fahrradfahrer dort fernzuhalten.Parallel dazu gibt es einen Fahrradweg ohne Autoverkehr mitten in Wiesen und Feldern. Umweltschutz kommt nicht von Grünwählern.Bei und sind es die Bürgervereine mit den Sportvereinen , alteingesessene Bürger, die tolle Projekte machen, wie Bienenhaltung, Müllsammeln,Obstbäume Pflanzen in den Wiesen usw. von Grünen kommt nur Arroganz und schreckliche verwöhnte Gören, die selbst vor Biotopen, die abgesperrt sind nicht zurückschrecken und Zäune zerstören um an einen Teich mit Fröschen zu gelangen.Dieser wurde alsErsatz angelegt, weil sonst Alles bebaut wurde mit deren Luxushäusern ohne Solar oder Windrädern, aber mir Kupferkuppeldach und mehreren Garagen.Elektroautos Fehlanzeige.Grün dient nur als Spaltung in Reich und Arm, dazwischen gibts Nichts in ihrer Welt.",Christel Helga Gohrbandt,2023-04-22T09:42:49Z,UgyqQvtNgjTLb18ww4Z4AaABAg.9om6NH_q5pT9ons8O4VBbM
t68QfjvISZ8,Was sagt Oskar dazu??,Claus-not-Santa,2023-04-21T19:31:16Z,Ugx8B4UHgNLDT4BQbZN4AaABAg.9om57WAfP9D9omLgOtkYQ-
t68QfjvISZ8,👏👏👏,Vitali Zatkin,2023-04-21T17:04:28Z,UgxVnkmHm6vqcQzcTbN4AaABAg
t68QfjvISZ8,"Meine Gasheizung genter jetzt,wird Wärmepumpe, also alles wird gut",Marion Wohlert,2023-04-21T17:03:19Z,UgxZFRCHkrw7IrxLmGJ4AaABAg
t68QfjvISZ8,Du verheizt Transen ? 👍👍👍,Matthias Henke,2023-04-22T12:20:00Z,UgxJ3MBdhGt6UKCG-Ht4AaABAg.9om3Tm06_Dr9oo97eT1H2o
t68QfjvISZ8,Transwärmepumpe* innen oder außen?😂,Thomas Prgjanac,2023-04-21T17:23:12Z,UgxJ3MBdhGt6UKCG-Ht4AaABAg.9om3Tm06_Dr9om71Paw7s5
t68QfjvISZ8,"... Und keiner hat die Absicht eine Mauer zu bauen...ups..Sorry, das war ja eine andere Lüge",Joachim Packebusch,2023-04-21T16:51:48Z,UgwZaa9VbrxB0SCg4pp4AaABAg
t68QfjvISZ8,"Er hat gesagt, Klimaschutz gibt es nicht.  Und Verbraucherschutz wäre nicht so sehr erforderlich,  würden die Politiker in Brüssel und die Regierung in Berlin zu dem Entschluss kommen,  FKK Baden an der Antarktis zu machen. So 3 bis 4 Stunden. Aber bitte erst baden im Meer und dann bei mindestens 25° C minus besser  minus 35° C und mindestens Windstärke 4 nackt im Schnee und Eis die Landschaft genießen.  Wer das 4 Stunden durchhält,  darf weiter Politiker sein.",Paula,2023-04-21T16:51:15Z,Ugy0w9myU682YO-szxd4AaABAg
t68QfjvISZ8,"Solarstrom hat die gute Dame vergessen. Gas und Öl wird in Zukunft nicht billiger, genau andersrum. Nur Lebensversager glauben mit Öl Vollgas zu geben.",Dante Deus,2023-04-21T16:47:18Z,UgxoYQjHaA2_RV7eGj94AaABAg
t68QfjvISZ8,"@Andreas Schmalz..Wärmepumpen oder auch Erdwärmepumpen haben nur Sinn in Verbindung mit einer Fußbodenheizung und einer Solaranlage, die Strom spart...da gab es doch noch bis vor kurzem ein Zuschussprogramm der KfW-Bank beim Kauf von Altbauwohnungen bzw. Altbauten und den Bau von Neubauwohnungen und Neubauten, das Habeck buchstäblich über Nacht gestrichen hat...also alles Gute war dann ganz schnell weg...🙈🙈🙈",Gisela Kornblum,2023-04-28T17:33:23Z,Ugx6vhvD3gFP0CM4yQ94AaABAg.9om2mmHV-U79p39l7RwjOr
t68QfjvISZ8,"Meinen Sie alle Leute würden sich von alleine die Mühe machen, nur um das Klima zu schützen? Das glaube ich nicht.
Aber wenn der Wechsel so toll ist (und das ist er, zumindest aus physikalischer Sicht), dann sollte die Regierung den Wechsel bezahlen, können wir uns darauf einigen?",Steffen Jensen,2023-04-22T19:24:07Z,Ugx6vhvD3gFP0CM4yQ94AaABAg.9om2mmHV-U79ooueyu_GN5
t68QfjvISZ8,"Ja, so ähnlich habe ich auch schon gedacht. Aber die Peitsche brauchen wir für den Habeck selbst, damit er schön auf Temperatur bleibt, um in die Pumpe zu blasen.  Verbraucht doch sonst zu viel Strom.  Muss er halt abblasen, gegen den Atomstrom     .    UFF erstmal",Christian Schmehl,2023-04-21T22:24:27Z,Ugy_RQvIR2RW29OMqbJ4AaABAg.9om2luPfEKY9omeVp6CkcO
t68QfjvISZ8,"Die Gastherme darf so lange laufen, bis sie endgültig kaputt, d.h. nicht mehr zu reparieren ist. Selbst, wenn es noch dreißig Jahre dauert, bis sie den Geist aufgibt. Alle, deren Heizungen noch gut in Schuss sind, können sich also (Stand jetzt) Gott sei Dank erstmal entspannen. Gedanken - und Sorgen! - machen müssen sich zunächst einmal diejenigen, deren Heizung vielleicht schon zwanzig Jahre und mehr auf dem Buckel haben.",HR Books&Music,2023-04-24T15:24:55Z,UgwVr0yx7wZZTY92JI14AaABAg.9om2SACYLmg9otcskp41mD
t68QfjvISZ8,"Das wird Dir der Schornsteinfeger sagen, der auf diese ganze Luftpumpen Nummer auch keinen Bock hat.  

Wenn ich alles richtig verstanden habe, wäre es gut, wenn unsere Thermen durchhalten.  Solange sie durchhalten ändert sich nichts.",Christian Schmehl,2023-04-21T23:39:48Z,UgwVr0yx7wZZTY92JI14AaABAg.9om2SACYLmg9omn7mREGWa
t68QfjvISZ8,"Erst verlieren sie die Heizungen und dann hilft man ihnen aus dem kalten Haus heraus in ein Obdachlosenheim, natürlich nur weil man so sozial ist, als Selbstschutz und weil 🦧Olaf ein großes ❤ hat für 💰🇺🇲💉🌈👹",Xp von Xp,2023-04-21T16:37:12Z,Ugzym7_ECO9etehxDjJ4AaABAg
t68QfjvISZ8,"Die Frau ist absolut inkompetent, hat keinen Plan und hetzt nur ganz übel",Detlev Kirchhoff,2023-04-30T22:31:04Z,UgwIZgPg7D_U7BBqOVB4AaABAg.9om1ELGokeE9p8qQ8mF9uw
t68QfjvISZ8,"🙈🤣😂🤣 Selbstlos.? Integer.? 🤣😂🤣 Ironie, Sarkasmus bitte kennzeichnen",Amazing-Beardies Bearded Collies,2023-04-28T13:25:15Z,UgwIZgPg7D_U7BBqOVB4AaABAg.9om1ELGokeE9p2iMolnOGa
t68QfjvISZ8,Och nee 😩,Kirstin Meyer-Elsner,2023-04-26T07:45:58Z,UgwIZgPg7D_U7BBqOVB4AaABAg.9om1ELGokeE9oxxx-tzmvu
t68QfjvISZ8,@Ramsan Kadyrow Warum sollte S. Wagenknecht ein Nazi sein?,Heike Krause,2023-04-25T19:55:58Z,UgwIZgPg7D_U7BBqOVB4AaABAg.9om1ELGokeE9owggoHgbnl
t68QfjvISZ8,@Heike Krause ja sie sind nicht dicht.,Ramsan Kadyrow,2023-04-25T18:55:13Z,UgwIZgPg7D_U7BBqOVB4AaABAg.9om1ELGokeE9ow_k0iY2gK
t68QfjvISZ8,"Bei dir auf dem Land?

Dachte, du wohnst in Köln?",Sven Redgrave,2023-04-21T16:30:51Z,UgzsayX32nfQPMn29jl4AaABAg
t68QfjvISZ8,Wo bleiben da die Relationen..Wir basteln hier an lila Pupsen ...aber der Regenwald wird weiter abgeholzt ..?,A. Sch.,2023-04-21T16:30:26Z,UgwB1ftV1A0BEHS3lAJ4AaABAg
t68QfjvISZ8,"Beste Lösung für Deutschland für Heizung Ersatz, Oktober auswandern nach Gran Canaria, Mai zurück nach Deutschland  😂😂😂",Özkan Kaplan,2023-04-21T16:29:26Z,Ugw6EMWhNp_RKuoILrF4AaABAg
t68QfjvISZ8,Wenn der Robi das Maul aufmacht kommt nur gequirlte Scheisse raus...,James T. Kirk,2023-04-21T16:29:21Z,Ugw-BmyiS98Zh9P8fVt4AaABAg
t68QfjvISZ8,"Wenn ich die Gestalten bei den Grünen sehe, bekomme ich nur noch Wut.

Sollen diese heuchlerischen Bildungsarmleuchter erst einmal auf einen guten Teil ihrer unverdienten Diäten verzichten, bevor sie dem kleinen Mann Verzicht predigen.",Sven Redgrave,2023-04-21T16:29:21Z,Ugwr9qxo0BeXhbJuCw14AaABAg
t68QfjvISZ8,"@Aperol Schabbaritz Das was die Wagnerknecht im Konzert mit den Afdern so an braungeistigem Inhalt von sich gibt, hat weder mit der Realität noch mit Logik etwas zu tun. Vielleicht schauen Sie noch einmal nach, ob Sie im Oberstübchen Licht anhaben?",Ma Re,2023-05-02T13:41:07Z,UgzT7J6MDnllU7JCYaB4AaABAg.9om0WV6z4tY9pD2MRkAHEM
t68QfjvISZ8,@Ma Re wie wär's mit Augen aufmachen und Hirn (wenn noch eigenes vorhanden) einschalten! Realität hat nicht immer NUR mit Logik zu tun! 🙄,Aperol Schabbaritz,2023-05-02T13:36:19Z,UgzT7J6MDnllU7JCYaB4AaABAg.9om0WV6z4tY9pD1oJMGMaz
t68QfjvISZ8,"@Aperol Schabbaritz vergiss nicht, der Sieger schreibt die Geschichte... war es wirklich Nero, der Rom anzünden ließ, oder haben spätere Christen ihm dass angehängt?",Karl Marx,2023-05-02T12:49:55Z,UgzT7J6MDnllU7JCYaB4AaABAg.9om0WV6z4tY9pCxVS6cIT4
t68QfjvISZ8,"@Aperol Schabbaritz Sie können gerne glauben, aber Logik durch Phantasie ersetzen = Querdenken",Ma Re,2023-05-02T05:49:36Z,UgzT7J6MDnllU7JCYaB4AaABAg.9om0WV6z4tY9pCCP08fSzn
t68QfjvISZ8,"​@Ma Rewer sein Hirn zu quer einstellt, der hat wenigstens eins! Bei Dir habe ich da starke Zweifel, Deinem Kommentar nach...",Aperol Schabbaritz,2023-05-02T05:01:59Z,UgzT7J6MDnllU7JCYaB4AaABAg.9om0WV6z4tY9pC6xFb7U02
t68QfjvISZ8,"Mann - Frau auch?

ich würde Dir empfehlen: Um Gottes willen, geh dahin wo es Dir besser geht!",Jörg Meyer,2023-05-01T13:42:17Z,Ugw3rjzh4AnweUcowe54AaABAg.9om0UrFTUYS9pATh75DR6c
t68QfjvISZ8,Nicht die Bürger sollten gehen sondern die ver rückten Politiker!,Ute Walz,2023-04-28T02:53:28Z,Ugw3rjzh4AnweUcowe54AaABAg.9om0UrFTUYS9p1a3VQ_iVx
t68QfjvISZ8,"Aber nur , wenn du die finanziellen Möglichkeiten dazu hast! 
Andere Länder sind nämlich nicht so bekloppt wie D. und lassen ungeprüft, ohne Rücklagen, ohne geregeltes Einkommen, ohne Wohnungsnachweis etc. Leute ins Land! 
Da musst du all diese Dinge vorweisen können, ansonsten gehst du nach max. 3 Monaten wieder . 
Schön , wer es kann! 
Wir beneiden jeden, der diesem Irrenhaus hier entfliehen kann.",Miss S.,2023-04-23T07:01:18Z,Ugw3rjzh4AnweUcowe54AaABAg.9om0UrFTUYS9oq9SJ2hAzo
t68QfjvISZ8,"Wer schützt uns vor Pootins Fünfter Kolonne?
'Der Kreml unterstützt in Deutschland offenbar die Bildung einer Querfront aus der AfD und dem Lager um die Linken-Politikerin Sahra Wagenknecht. Das geht aus vertraulichen russischen Dokumenten vor, über die die „Washington Post“ am Freitag berichtete.' (Tagesspiegel)",heckenprunzer,2023-04-22T21:11:02Z,Ugw3rjzh4AnweUcowe54AaABAg.9om0UrFTUYS9op5u28ayJF
t68QfjvISZ8,"Ja, das Paradies ist in Russland, Mordkorea, Venezuela und in Belarus! Gute Reise!",R. H.,2023-04-21T20:55:28Z,Ugw3rjzh4AnweUcowe54AaABAg.9om0UrFTUYS9omVKBJF8am
t68QfjvISZ8,"Unglaublich was hier im Land passiert aber die Leute haben immer noch nicht genug von den Grünen und bleiben schön brav zusammen auf der Couch sitzen und nehmen das hin ... Ich frage mich ,was diese Regierung noch alles verbieten muss damit die Leute sich das nicht mehr länger gefallen lassen und auf die Straße gehen  ?",Sebastian Gail,2023-04-21T16:23:01Z,UgypNYaJoi6KQA-rOGd4AaABAg
t68QfjvISZ8,"Ich hab in meinem Neubau eine supertolle umweltfreundliche Wärmepumpe. Ganz toll! Ich hab noch nie so teuer geheizt 😡 Aber neeeee gezwungen zu verkaufen wird niemand. Man wird halt einfach keine andere Wahl haben und es freiwillig tun. Wie war das mit der Impfung? Ne gezwungen werden sollte niemand, man wurde halt sanktioniert bis zum Gehtnichtmehr.",Martina,2023-04-21T16:20:20Z,UgxCS0M0oIKXEJpqm-l4AaABAg
t68QfjvISZ8,"Die können mich mal alle, meine Heizung bleibt solange drin, bis wir selbst sagen, dass jetzt eine neue rein muss. 😮
Mich macht dieser Habeck und seine Aussagen zur Heizung total wütend und fassungslos. Wie bescheuert kann man eigentlich als Minister sein? Darf dieser Depp sich den wirklich alles erlauben? Nicht genug Blamage mit der total verrückten Bearbock, nein die setzen immer noch einen drauf. Dummheit ist so was von gefährlich!",Regina Otto,2023-04-21T16:20:19Z,UgzgxbPwxRO5GGmqaVx4AaABAg
