channel_id,video_id,comment_id,date,author,comment_text,sentiment
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugx7D49IMRtEXjNMsVN4AaABAg,2021-12-03T09:11:46Z,Ismail Atsaev,Sebastian Kurz???!!! er ist   antichristische politik. er liebt nicht Menschen . Aber unser God lieben wer ist liebt Menschen. Und wir haben probleme von  antichristische politiken in Österreich sie ist falsche intelegenzie zu bei spiel:  Bin ich seit 18 te Jahre in Österreich und meine kinder geburen in östrreich aber bei uns keine normale unterlager wie hat gisagt Österreichishe gesetz und trotzdem Sie hat abgeschoben meine Frau nach Russland . wer ist können Sagen mir wo hat das geschriben Famielie raten ?,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxxSmTN_JTIXmtYNPp4AaABAg.9VUPh5nAcNt9cgtE0DQp_A,2022-06-25T10:20:55Z,Tomas Luegger,AMERIKA IN DEN RUIN TREIBEN,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyIjSiC6PeOTL4L-zN4AaABAg,2021-12-03T07:47:14Z,hero women,Endlich weg!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxVVL8uiiUgsQhwjGZ4AaABAg,2021-12-03T07:25:32Z,Anne K. Kstr,"Diese Abschiedsrede war nur ein Blah-Blah ohne jegliche Substanz. Die Welt hat sich vermutlich in Herrn Kurz getäuscht. Sicher winkt schon eine best dotierte Position in der Wirtschaft auf ihn, in der ihn das Ende der Untersuchungen nicht tangieren kann. Schade, hatte mehr erwartet.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugz7YsMj-H0BQL-9jE14AaABAg,2021-12-03T06:58:07Z,Michelle VGC,Und Tschüss. Auf nimmer wiedersehen 😊,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxaHBko0sNP4TZE4zR4AaABAg,2021-12-03T06:40:03Z,Erwin Müller,"Und kein Kommentar zu dem Chaos, dass er angerichtet hat??? Österreich hat sich was besseres verdient als talentierte Selbstdarsteller.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugx5Du9KlsHV1U7v5od4AaABAg,2021-12-03T03:53:53Z,Schnucki Jackson,"Schleich dich du Nasenbohrer!!!
🥳🥳🥳",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwTjLRKrtPZaybtrmx4AaABAg,2021-12-03T01:34:00Z,1 1,"Nach dem erfolgreichen Heist jetzt der Abgang durch die Hintertüre, gefolgt von Schallenberg und dem Finanzminister. Die Party habt ihr ja schon gefeiert..... Bei der Abzocke.....wen kümmert dann die kleine Anzeige wegen Corona-Vorschriften Verletzung? Könnte man in einem Kriminal Film nicht besser abziehen. Tja, leider sind viel Kollateralschaden dabei entstanden. Vergib ihnen denn sie wissen nicht was sie tun..... oder wissen sie es evtl. doch? Die Akasha wird es zeigen.... Liebe Bürger, falls ihr es noch nicht gemerkt habt. JETZT ist die Zeit aus diesem Film auszusteigen, der Abspann läuft schon und ihr sitzt immer noch vor der  Corona Leinwand rum und schreit nach mehr Pop-Corn. THE END (im Abspann: life is life....nanananana) ps. Wölfe jagen gerne, kriegen aber Angst wenn man den Spiess umdreht. Hat evtl. jetzt zum ersten Mal in der Menschheitsgeschichte das Schaf gewonnen?!",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugwf__jd03RSQZD_NOp4AaABAg.9VTdyzrOUZg9nsVT1eo1WV,2023-03-30T08:20:44Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugwf__jd03RSQZD_NOp4AaABAg.9VTdyzrOUZg9fsY0VXDPNT,2022-09-12T12:31:54Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugwf__jd03RSQZD_NOp4AaABAg.9VTdyzrOUZg9dDGqcfmd7A,2022-07-08T09:30:58Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxNv5FhYGy865B5Klp4AaABAg,2021-12-02T22:17:19Z,David Peschel,Die Österreichische sind sooooo Dumm!!!  So einen Guter Kanzler 🤦,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzka4JhBnmURYCha754AaABAg,2021-12-02T22:16:40Z,Viktoria Höchtl,😭😭😭😭,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxsGlSvsw6BqekUb-B4AaABAg.9VTI0kkKb6L9VTrvOnBKtI,2021-12-03T03:28:58Z,Alfred T Tarski,"Gott, ohne Beistrich, mit wem???",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxQsxmC9VLksC86WdR4AaABAg.9VTGXDQTVCU9VXM_ijBWqy,2021-12-04T12:03:21Z,ledsepp,"beste entscheidung, für ihn und für uns und alle anderen.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugw_XXDuAJspa6eJNu54AaABAg,2021-12-02T20:29:11Z,sayang1954,endlich,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyqW4UP-It_toNfr4x4AaABAg.9VT69g0jpOy9VVCJmxKMbA,2021-12-03T15:55:11Z,hen ning,"@Der Boss Zumindest hat er die Konservativen wieder nach oben gebracht, dass kann manwohl nicht bestreiten. Die liegen in D am Boden, die Quittung für 16 Jahre desaströse Merkelpolitik.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyqW4UP-It_toNfr4x4AaABAg.9VT69g0jpOy9VVBgo1jXOw,2021-12-03T15:49:43Z,hen ning,"@Michelle VGC Als wären die Sozis besser, ich einnere nur an Herrn Scholz mit Wirecard-Skandal und Cum-Ex Geschäften. Und dazu brauchte der noch nichtmals Bundeskanzler zu sei, das wird er erst noch. Gute Nacht Deutschland.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyqW4UP-It_toNfr4x4AaABAg.9VT69g0jpOy9VV2L9-AuPC,2021-12-03T14:27:59Z,Sewde,"Ihr könnt ihn haben mit all seiner Korruption, Verschwendung der Steuergelder und seiner falschen Corona Politik !",negative
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyqW4UP-It_toNfr4x4AaABAg.9VT69g0jpOy9VUEyiXd9OY,2021-12-03T06:59:09Z,Michelle VGC,Nen affärenpolitiker? Dafür haben wir genug in der CDU/CSU😂,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyqW4UP-It_toNfr4x4AaABAg.9VT69g0jpOy9VTL7QBLsgx,2021-12-02T22:33:39Z,Der Boss,Er ist ein Nichtsnutz gewesen,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwW4Os8X8Fl14YPH8Z4AaABAg.9VT5r6J7kLd9fsYJIP92lp,2022-09-12T12:34:28Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwW4Os8X8Fl14YPH8Z4AaABAg.9VT5r6J7kLd9dDGwl_SuDA,2022-07-08T09:31:49Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwW4Os8X8Fl14YPH8Z4AaABAg.9VT5r6J7kLd9boDw8q8e0E,2022-06-03T10:13:52Z,Rafika Hamdi,Warst du die letzten 2 Jahre auf dem Mond?,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwW4Os8X8Fl14YPH8Z4AaABAg.9VT5r6J7kLd9VWuqh_ThDc,2021-12-04T07:52:16Z,ledsepp,Da war jemand die letzten 4 Jahre im Wachkoma 😂,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwW4Os8X8Fl14YPH8Z4AaABAg.9VT5r6J7kLd9VV_wx614Pq,2021-12-03T19:30:23Z,Peter Fox,Kompletter Irrsinn was Sie hier schreiben!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxPHpmi1jAgi1oK_xN4AaABAg.9VT5Q4cQMKE9nsVR2f7fQC,2023-03-30T08:20:28Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxPHpmi1jAgi1oK_xN4AaABAg.9VT5Q4cQMKE9fsXz-E9Dx4,2022-09-12T12:31:33Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxPHpmi1jAgi1oK_xN4AaABAg.9VT5Q4cQMKE9VTqf8Y8AfH,2021-12-03T03:18:01Z,Alfred T Tarski,So klein ist die türkise Familie nun aber wirklich nicht.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzXJR2oxvdvo0L5Z4d4AaABAg,2021-12-02T20:07:45Z,Cristian Nicolae,👏👏👏,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyDqBLN5w0yn6FqI7p4AaABAg.9VT4H3QG3qR9W_G7D2Pvku,2021-12-30T11:36:01Z,graffity_X,nur ein großer Verlust für die Satire,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyDqBLN5w0yn6FqI7p4AaABAg.9VT4H3QG3qR9VTtdvo0F8k,2021-12-03T03:44:04Z,Alfred T Tarski,Nur wenn Sie kein Österreicher sind.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyDqBLN5w0yn6FqI7p4AaABAg.9VT4H3QG3qR9VTL8h3iDKo,2021-12-02T22:33:50Z,Der Boss,Nein endlich ist er weg,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyV73Lg31LrRxWoZkJ4AaABAg,2021-12-02T18:20:48Z,Lo Lo,Friendly reminder to water your plants today,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugw9LczRvEEwKyTgrsN4AaABAg.9VSsnD3JNaB9fsY-0BVX1F,2022-09-12T12:31:42Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugw9LczRvEEwKyTgrsN4AaABAg.9VSsnD3JNaB9dDGtN22BVK,2022-07-08T09:31:21Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugw9LczRvEEwKyTgrsN4AaABAg.9VSsnD3JNaB9VfbI2g8Aqb,2021-12-08T02:13:47Z,MadMarius,@Der Boss laut deiner Aussage würde ich dich höchstens so auf 15 Jahre schätzen. Lieber sich ein bisschen mit dem Thema befassen oder seine Wut wo anders rauslassen😉,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugw9LczRvEEwKyTgrsN4AaABAg.9VSsnD3JNaB9VeP-DJMRCP,2021-12-07T14:58:22Z,Der Boss,"@MadMarius ja weil er ist ein versager 
Soll Autos putzen gehen",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugw9LczRvEEwKyTgrsN4AaABAg.9VSsnD3JNaB9VeOZCcw5sT,2021-12-07T14:54:33Z,MadMarius,"@Der Boss ist das dein Hobby unter jedem normalen Kommentar zu schreiben: ""Endlich ist er weg""?",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxUafQ-iAxM9HkxHwJ4AaABAg.9VSppN5-SMX9VVbB7irGIS,2021-12-03T19:41:12Z,Peter Fox,Treffer :D,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzJB9Vc9VkwYsmqQ0t4AaABAg,2021-12-02T17:36:36Z,Maximilianus of Marcha Orientalis,"Ein echter Staatsmann der Österreich bis zum Schluss über sein eigenes Wohl stellen wollte. Ich empfinde nur Respekt für sie Herr Kurz. Was am Parteitag der ÖVP vorhergesagt wurde hat sich bewahrheitet ""Sie werden erst (mit den Attacken) aufhören wenn er weg ist."" Aber an alle hasserfüllten Intriganten und Agitatoren von ganz rechts und ganz Links: So ein Politalent wird nicht ewig fortbleiben. Kurz hat noch Pläne und Ziele für Österreich. Da bin ich mir sicher! Alles gute an Sebastian Kurz und seine Familie. Mögen sie in Frieden und Ruhe ein schönes Familienleben beginnen.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxdr96IuUbBNHs8d994AaABAg.9VSlrW8YKu89nsVSXZP1hx,2023-03-30T08:20:40Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxdr96IuUbBNHs8d994AaABAg.9VSlrW8YKu89fsY4uowAAN,2022-09-12T12:32:30Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxdr96IuUbBNHs8d994AaABAg.9VSlrW8YKu89dDGlRo2pVi,2022-07-08T09:30:16Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxdr96IuUbBNHs8d994AaABAg.9VSlrW8YKu89Wpt5u2wN8I,2022-01-05T22:33:13Z,Astrid Aichholzer,"Gute Reise gute Reise, manche Reise kann lange dauern.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxdr96IuUbBNHs8d994AaABAg.9VSlrW8YKu89WcS3YgdsAw,2021-12-31T17:18:06Z,PopulousTV,If u think that then uve never talked with some real Austrian like me xD,positive
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyUFNAQHugDw1arPyF4AaABAg.9VSkLFtglYz9nsVWegIpwj,2023-03-30T08:21:14Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyUFNAQHugDw1arPyF4AaABAg.9VSkLFtglYz9fsYC1AgJwq,2022-09-12T12:33:28Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyUFNAQHugDw1arPyF4AaABAg.9VSkLFtglYz9dDGw2t4gto,2022-07-08T09:31:43Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyUFNAQHugDw1arPyF4AaABAg.9VSkLFtglYz9VTslVNQwM_,2021-12-03T03:36:22Z,Alfred T Tarski,"Man muß sich nicht für unfehbar halten, um sich zu wünschen, daß korruptes Gesindel in Österreich keine politische Zukunft hat. Es ist auch lächerlich zu glauben, daß man entweder selbst unfehlbar oder aber Kurz ein Ehrenmann sein muß.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyUFNAQHugDw1arPyF4AaABAg.9VSkLFtglYz9VT-LgdCiZr,2021-12-02T19:23:22Z,Christiane Weiskopf,Danke für Ihren Dienst!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwAHYBDBlC4X0j_OS94AaABAg.9VSkJ4V4kbG9VTtSFit0sF,2021-12-03T03:42:20Z,Alfred T Tarski,Bloß nicht!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugwj8elnaZer7ZMZ7QZ4AaABAg,2021-12-02T16:58:57Z,Martin ILook,"Das Volk belogen und verarscht… 
Ihrer Familie und ihnen für das Privatleben alles gute, aber halten sie wenigstens diesmal ihr Wort und bleiben sie der Politik fern!",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxae37A4CXeYWSvCdF4AaABAg,2021-12-02T16:39:29Z,Manfred P,Ab in den Knast !!!!!!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxpTHemRLtlcyRiKgx4AaABAg.9VSh0Tosz4V9_X0_Z5Ar1m,2022-04-07T15:28:04Z,Martin Old,"Nein, besser für uns.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxCuNK_XBMfELPsrcV4AaABAg.9VSfctg_t989W_GcyzvvpI,2021-12-30T11:40:29Z,Lubenica,"@graffity_X lies mal die ganzen Kommentare unter mir durch, Kopf verknüpfen dann antworten.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxCuNK_XBMfELPsrcV4AaABAg.9VSfctg_t989W_G5WzTDgJ,2021-12-30T11:35:47Z,graffity_X,"wir sind traurig, dass kurz weg ist? xD",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyX9Sj0dY9qKRLXLWl4AaABAg.9VSecfr8Cp59VTtNUC2-Uj,2021-12-03T03:41:41Z,Alfred T Tarski,"Seine Truppe, vulgo ""Familie"", wird diesem Land leider noch lange erhalten bleiben.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwPNrGNMQivtiEvZ7N4AaABAg.9VSdhiEb-yj9_X3k8nZdaV,2022-04-07T15:55:44Z,animegeek96,"@Martin Old keine vernünftige Erklärung, stattdessen Lachemojis? Klassiker.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwPNrGNMQivtiEvZ7N4AaABAg.9VSdhiEb-yj9_X07alW95N,2022-04-07T15:24:07Z,Martin Old,@animegeek96 🤦🏻‍♂️😂,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwPNrGNMQivtiEvZ7N4AaABAg.9VSdhiEb-yj9Xp00-o8E8s,2022-01-30T10:54:28Z,animegeek96,@Ro4in DNB inwiefern war er denn korrupt?,negative
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwPNrGNMQivtiEvZ7N4AaABAg.9VSdhiEb-yj9VrZbGfO7Qy,2021-12-12T17:41:13Z,Ro4in DNB,@FelixAustria Korruption ohne ende,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwPNrGNMQivtiEvZ7N4AaABAg.9VSdhiEb-yj9VWy0Nz35ag,2021-12-04T08:19:57Z,ledsepp,Korruption ohne Ende,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzkCYDlhpG9ym-vY_N4AaABAg,2021-12-02T16:02:55Z,Rickwill,"Alles Gute, Sebastian!",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwDSrHhG1s7W8LmS_54AaABAg.9VSdEaciZB09VT8ifcYafL,2021-12-02T20:45:17Z,wolfgang motzafi-haller,@Walter Nuhr ... und schon haben wir was gemeinsam. Beste Gesundheit für sie und ihre familie. 👍🤞,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwDSrHhG1s7W8LmS_54AaABAg.9VSdEaciZB09VT64y1_WdU,2021-12-02T20:22:15Z,Walter Nuhr,"@wolfgang motzafi-haller 

Dafür bin ich auch.

Ist auch mein bestes Argument für Imoffreiheit",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwDSrHhG1s7W8LmS_54AaABAg.9VSdEaciZB09VT4QuN4Ipn,2021-12-02T20:07:46Z,wolfgang motzafi-haller,"@Walter Nuhr kein problem. nur meine ich wir sollten leben und leben lassen oder ist das schon wieder eine worthülse für sie.(DICH) ""Kurz muss weg"" ist das besser?",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwDSrHhG1s7W8LmS_54AaABAg.9VSdEaciZB09VT2Kr4HO9P,2021-12-02T19:49:28Z,Walter Nuhr,"@wolfgang motzafi-haller 
Wie DU sicher schon bemerkt hast, halte ich nichts von Worthülsen.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwDSrHhG1s7W8LmS_54AaABAg.9VSdEaciZB09VSxt1a4w3N,2021-12-02T19:01:50Z,wolfgang motzafi-haller,@Walter Nuhr ich applaudiere und wertschätzen ihren beitrag zum wohl der allgemeinheit sehr. Glauben sie jedoch dass der Herr Sebastian Kurz als Bundeskanzler gar nix geleistet hat und nur sich selbst hervorgetan hat. Man solle niemanden richten in dessen schuhe man nicht ein paar schritte gegangen ist... stimmt das?,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzOzYPiziA3St91rsh4AaABAg,2021-12-02T15:47:03Z,black00202,Busso bussi supa dast die gschlichn host hab dich lieb mein Amsler 😘😘,positive
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzovxZDk479iOOPZk14AaABAg.9VSaha1zzYb9_X0YpFm7Uc,2022-04-07T15:27:50Z,Martin Old,😂,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugwi6lVViZVfLE6BRvt4AaABAg,2021-12-02T15:33:38Z,Max Mustermann,"Mal bei Soros oder Schwab anrufen, vielleicht klappts dann mit einem neuen, gutdotierten Job. Bin zuversichtlich.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxBQMpxBfdp81igW0l4AaABAg,2021-12-02T15:27:54Z,x baumi,Tschüss😃🥳,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxp5AmESI6RhQwqEfR4AaABAg,2021-12-02T15:23:06Z,Dr. Creeper,ByeBye Bundesbasti,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugz-4AEsqXQBbljN79h4AaABAg,2021-12-02T15:11:05Z,Christian Ich,Endlich und der Rest auch bitte.,positive
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzy64xAo-rLT0kPbhF4AaABAg.9VSW3Q3NfAU9VXOorHIANa,2021-12-04T12:22:54Z,ledsepp,"@wolfgang motzafi-haller Vielleicht sollte man als Staatsmann einfach verantwortungsvoller mit seinen geschriebenen Worten umgehen, wär das eine Idee, was meinst du?
Und dass er im Ausland mehr geschätzt wird, hängt schlicht und einfach damit zusammen, dass seine Schandtaten nicht überall so detailliert berichtet werden wie bei uns.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzy64xAo-rLT0kPbhF4AaABAg.9VSW3Q3NfAU9VT0yWsx-Hf,2021-12-02T19:37:33Z,Jessy Kaib,"Ich kann mir nicht vorstellen, dass sie liebe Lisa Ahnung von Politik haben. Aber nicht nur das..... Österreich braucht mehr Menschen, welche auch menschlich sind, doch leider gibt es immer mehr Möchtegern-Heros, welche von nichts Ahnung haben und nur für Facebook und Instagram leben.....",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzy64xAo-rLT0kPbhF4AaABAg.9VSW3Q3NfAU9VSydGavd06,2021-12-02T19:08:25Z,wolfgang motzafi-haller,welch fähiger mensch wird sich noch für politik begeistern wenn man durch vor 5 jahren intern geschriebenen chats fertig gemacht werden kann. Übrigens...Kurz wird im ausland allgemein viel mehr geschätzt als in Österreich.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzy64xAo-rLT0kPbhF4AaABAg.9VSW3Q3NfAU9VSoDGeJLJF,2021-12-02T17:37:21Z,Lisa !,@Mister B ja jeder hat eine andere meinung dazu,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzy64xAo-rLT0kPbhF4AaABAg.9VSW3Q3NfAU9VSbPFWoz0D,2021-12-02T15:45:24Z,Mister B,Sondern? Paar Linke mit Aluhut oder was? Das Kurz geht ist ein großer Verlust für die Politik.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxB6OtmNQ0eZP_R6CZ4AaABAg.9VSVpJYLBzG9fsY0-qszjW,2022-09-12T12:31:50Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxB6OtmNQ0eZP_R6CZ4AaABAg.9VSVpJYLBzG9dDH3puuqyo,2022-07-08T09:32:55Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxB6OtmNQ0eZP_R6CZ4AaABAg.9VSVpJYLBzG9VTsrDod0BI,2021-12-03T03:37:08Z,Alfred T Tarski,Und umgekehrt ...,positive
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxLfBrAq6D3IV2WDxt4AaABAg,2021-12-02T14:47:10Z,Pfarrald Cash,Wer bist du denn ?,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxlbSTFKHn4mJibq3x4AaABAg.9VSV5Jpuiht9fsYKoxzx0Z,2022-09-12T12:34:40Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxlbSTFKHn4mJibq3x4AaABAg.9VSV5Jpuiht9dDH7JqPJt9,2022-07-08T09:33:23Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxlbSTFKHn4mJibq3x4AaABAg.9VSV5Jpuiht9cgtBoepTfE,2022-06-25T10:20:37Z,Tomas Luegger,BIST DU DEPPAT - 🖕,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxlbSTFKHn4mJibq3x4AaABAg.9VSV5Jpuiht9W_iDaaB1Dz,2021-12-30T15:50:18Z,Sumera,@graffity_X okay hast schon irgendwie Recht,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxlbSTFKHn4mJibq3x4AaABAg.9VSV5Jpuiht9W_hXfl-dvZ,2021-12-30T15:44:18Z,graffity_X,"@Sumera mit schlauheit hat das relativ wenig zu tun. Sich mit 10 nicht mit Politik zu beschäftigen zeugt nicht von Dummheit.  Aber ja, auch im Rückblick, die Koalition von Rotschwarz hat relativ wenig zusammengebracht, das ist aber auch Kurz geschuldet, der sämtliche Arbeit sabotiert hat. Als Beispiel dient hier z.B die Verhinderung der kostenlosen Kinderbetreuung, gegen die Kurz ein Bundesland aufhetzen wollte, weil es nicht zum Image der Stillstandskoalition gepasst hätte",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyEy_bzdITCw3jICZB4AaABAg,2021-12-02T14:29:41Z,Roland Gruber,"Herr Kurz, auf Nimmerwiedersehen.",neutral
